ConAddressID,ConstituentID,AddressTypeID,DisplayName2,StreetLine1,StreetLine2,StreetLine3,City,State,CountryID,BeginDate,EndDate,Remarks,ConAddressURI
111348,1707,5,"November 29, 1822",NULL,NULL,NULL,Dutchess County,NY,1,1822,1822,"41.76, -73.75",http://pic.nypl.org/address/111348
111349,1707,6,22-Mar-08,NULL,NULL,NULL,Brooklyn,NY,1,1908,1908,"40.692778, -73.990278",http://pic.nypl.org/address/111349
2661,1708,7,1856-,NULL,NULL,NULL,Montréal,QC,10,1856,1856,"45.4999992056, -73.5832969581",http://pic.nypl.org/address/2661
2662,1708,2,1868-1880,120 King Street East,NULL,NULL,Toronto,ON,10,1868,1880,"43.650173, -79.373225",http://pic.nypl.org/address/2662
2663,1708,7,after 1868,NULL,NULL,NULL,Halifax,NS,10,1869,1869,"44.6500252473, -63.6000045183",http://pic.nypl.org/address/2663
2664,1708,2,1868-,90 Wellington Street,NULL,NULL,Ottawa,ON,10,1868,1868,"45.423431, -75.698160",http://pic.nypl.org/address/2664
4278,1708,7,after 1868,NULL,NULL,NULL,NULL,NB,10,1869,1869,"46, -66",http://pic.nypl.org/address/4278
4279,1708,7,after 1868,NULL,NULL,NULL,Saint John,NB,10,1869,1869,"45.2670418488, -66.0766750505",http://pic.nypl.org/address/4279
4280,1708,7,1877-,NULL,NULL,NULL,Boston,MA,1,1877,1877,"42.358056, -71.063611",http://pic.nypl.org/address/4280
4281,1708,7,1877-,NULL,NULL,NULL,Albany,NY,1,1877,1877,"42.6700169058, -73.8199491798",http://pic.nypl.org/address/4281
4282,1708,7,1877-,NULL,NULL,NULL,Newport,RI,1,1877,1877,"41.4903989859, -71.3133579932",http://pic.nypl.org/address/4282
4283,1708,7,1877-,NULL,NULL,NULL,Cambridge,MA,1,1877,1877,"42.373611, -71.110556",http://pic.nypl.org/address/4283
4284,1708,7,1876,NULL,NULL,NULL,Philadelphia,PA,1,1876,1876,"39.95, -75.166667",http://pic.nypl.org/address/4284
7222,1708,7,1870,NULL,NULL,NULL,Montréal,QC,10,1870,1870,"45.4999992056, -73.5832969581",http://pic.nypl.org/address/7222
111350,1708,5,1826,NULL,NULL,NULL,Paisley,NULL,26,1826,1826,"55.846627, -4.423636",http://pic.nypl.org/address/111350
111351,1708,6,1891,NULL,NULL,NULL,Montréal,QC,10,1891,1891,"45.5, -73.566667",http://pic.nypl.org/address/111351
712,1709,2,"1863-1869, 1875",839 Broadway,NULL,NULL,New York,NY,1,1869,1869,"40.733863, -73.990983",http://pic.nypl.org/address/712
713,1709,2,1870-1874,845 Broadway,NULL,NULL,New York,NY,1,1870,1874,"40.734342, -73.990882",http://pic.nypl.org/address/713
714,1709,2,1903-1908,1409 Broadway,NULL,NULL,New York,NY,1,1903,1908,"40.753306, -73.987238",http://pic.nypl.org/address/714
715,1709,2,1878-1894,17 Union Square West,NULL,NULL,New York,NY,1,1878,1894,"40.736024, -73.991162",http://pic.nypl.org/address/715
4601,1709,2,1876,841 Broadway,NULL,NULL,New York,NY,1,1876,1876,"40.734056, -73.990946",http://pic.nypl.org/address/4601
4602,1709,2,1883,15 Chatham Square,NULL,NULL,New York,NY,1,1883,1883,"40.713952, -73.997756",http://pic.nypl.org/address/4602
4603,1709,2,1894-1902,1440 Broadway,NULL,NULL,New York,NY,1,1894,1902,"40.754611, -73.986829",http://pic.nypl.org/address/4603
4604,1709,2,1895,388 7th Avenue,NULL,NULL,New York,NY,1,1895,1895,"40.749347, -73.991842",http://pic.nypl.org/address/4604
4605,1709,2,1902-1905,495 West 145th Street,NULL,NULL,New York,NY,1,1902,1905,"40.825166, -73.947393",http://pic.nypl.org/address/4605
4606,1709,2,1905,743 Lexington Avenue,NULL,NULL,New York,NY,1,1905,1905,"40.762489, -73.968034",http://pic.nypl.org/address/4606
4607,1709,2,1905-1906,298 Willis Avenue,NULL,NULL,Bronx,NY,1,1905,1906,"40.810327, -73.922035",http://pic.nypl.org/address/4607
4609,1709,2,1906-1918,510 West 145th Street,NULL,NULL,New York,NY,1,1906,1918,"40.825655, -73.948586",http://pic.nypl.org/address/4609
4610,1709,2,1906-1908,239 Broadway,NULL,NULL,New York,NY,1,1906,1908,"40.712547, -74.007686",http://pic.nypl.org/address/4610
4611,1709,2,1910,1550 Broadway,NULL,NULL,New York,NY,1,1910,1910,"40.75875, -73.98534",http://pic.nypl.org/address/4611
111352,1709,5,1832,NULL,NULL,NULL,Troy,NY,1,1832,1832,"42.731667, -73.6925",http://pic.nypl.org/address/111352
111353,1709,6,12-Jul-11,NULL,NULL,NULL,Lakeville,CT,1,1911,1911,"41.964528, -73.440778",http://pic.nypl.org/address/111353
758,1711,7,1856-1914,NULL,NULL,NULL,Naples,NULL,4,1856,1914,"40.845, 14.258333",http://pic.nypl.org/address/758
759,1711,7,1856-1857,NULL,NULL,NULL,Rome,NULL,4,1856,1857,"41.8959556265, 12.4832584215",http://pic.nypl.org/address/759
111354,1711,5,"September 2, 1834",NULL,NULL,NULL,Frankfurt am Main,NULL,3,1834,1834,"50.116667, 8.683333",http://pic.nypl.org/address/111354
111355,1711,6,7-Aug-14,NULL,NULL,NULL,Naples,NULL,4,1914,1914,"40.845, 14.258333",http://pic.nypl.org/address/111355
111356,1713,5,1863,NULL,NULL,NULL,NULL,NULL,430,1863,1863,"0, 0",http://pic.nypl.org/address/111356
111357,1713,6,1962,NULL,NULL,NULL,NULL,NULL,430,1962,1962,"0, 0",http://pic.nypl.org/address/111357
111358,1714,5,1961,NULL,NULL,NULL,Liberty,NY,1,1961,1961,"41.801389, -74.746667",http://pic.nypl.org/address/111358
159117,1714,7,2010s,NULL,NULL,NULL,Brooklyn,NY,1,2010,2019,"40.692778, -73.990278",http://pic.nypl.org/address/159117
5374,1715,7,1870s-1880s,NULL,NULL,NULL,Lisbon,NH,1,1870,1889,"44.213333, -71.910833",http://pic.nypl.org/address/5374
9953,1715,7,1860s,NULL,NULL,NULL,Lyman,NH,1,1860,1869,"44.254444, -71.95",http://pic.nypl.org/address/9953
9954,1715,7,1910s-1920s,NULL,NULL,NULL,Corning,CA,1,1910,1929,"39.926111, -122.180556",http://pic.nypl.org/address/9954
111359,1715,5,ca. 1848,NULL,NULL,NULL,NULL,WI,1,1848,1848,"44.5, -89.5",http://pic.nypl.org/address/111359
111360,1716,5,1933,NULL,NULL,NULL,NULL,NULL,430,1933,1933,"0, 0",http://pic.nypl.org/address/111360
111361,1716,6,1974,NULL,NULL,NULL,NULL,NULL,430,1974,1974,"0, 0",http://pic.nypl.org/address/111361
2444,1717,2,1869-1874,1200 Chestnut Street,NULL,NULL,Philadelphia,PA,1,1869,1874,"39.950401, -75.160277",http://pic.nypl.org/address/2444
7348,1717,2,1860-1866,1137 South 9th Street,NULL,NULL,Philadelphia,PA,1,1860,1866,"39.935344, -75.158648",http://pic.nypl.org/address/7348
7349,1717,2,1853-1855,168 South 2nd Street,NULL,NULL,Philadelphia,PA,1,1853,1855,"39.947352, -75.144314",http://pic.nypl.org/address/7349
7350,1717,2,1854-1855,South 5th & Chestnut Streets,NULL,NULL,Philadelphia,PA,1,1854,1855,"39.949034, -75.149233",http://pic.nypl.org/address/7350
7351,1717,2,1852,86 North 2nd Street,NULL,NULL,Philadelphia,PA,1,1852,1852,"39.951625, -75.143358",http://pic.nypl.org/address/7351
7352,1717,2,1858,46 North 8th Street,NULL,NULL,Philadelphia,PA,1,1858,1858,"39.952168, -75.153354",http://pic.nypl.org/address/7352
7353,1717,2,1880-1890,2330 Montgomery Avenue,NULL,NULL,Philadelphia,PA,1,1880,1890,"39.982246, -75.173198",http://pic.nypl.org/address/7353
84411,1717,5,1830,NULL,NULL,NULL,Liverpool,Merseyside,12,1830,1830,"53.4160018098, -2.91799788554",http://pic.nypl.org/address/84411
111362,1717,6,1910,NULL,NULL,NULL,Philadelphia,PA,1,1910,1910,"39.95, -75.166667",http://pic.nypl.org/address/111362
2050,1718,7,1930s-1982,NULL,NULL,NULL,New York,NY,1,1930,1982,"40.7127, -74.0059",http://pic.nypl.org/address/2050
111363,1718,5,1894,NULL,NULL,NULL,Munkacs,NULL,25,1894,1894,"48.45, 22.75",http://pic.nypl.org/address/111363
111364,1718,6,1982,NULL,NULL,NULL,New York,NY,1,1982,1982,"40.7127, -74.0059",http://pic.nypl.org/address/111364
1007,1719,7,1870,NULL,NULL,NULL,NULL,NULL,60,1870,1870,"8.966667, -79.533333",http://pic.nypl.org/address/1007
111365,1719,5,1840,NULL,NULL,NULL,NULL,NULL,24,1840,1840,"53.416667, -8",http://pic.nypl.org/address/111365
111366,1719,6,"January 14, 1882",NULL,NULL,NULL,Staten Island,NY,1,1882,1882,"40.576281, -74.144839",http://pic.nypl.org/address/111366
159178,1719,7,1863,NULL,NULL,NULL,Gettysburg,PA,1,1863,1863,"39.81124, -77.22487",http://pic.nypl.org/address/159178
159179,1719,7,1864,NULL,NULL,NULL,Petersburg,VA,1,1864,1864,"37.2176, -77.3771",http://pic.nypl.org/address/159179
159180,1719,7,1865,NULL,NULL,NULL,Fort Fisher,NC,1,1865,1865,"33.9715, -77.918",http://pic.nypl.org/address/159180
159181,1719,7,1865,NULL,NULL,NULL,Appomattox,VA,1,1865,1865,"37.377778, -78.794444",http://pic.nypl.org/address/159181
4768,1720,7,1850s-1860s,NULL,NULL,NULL,Niagara Falls,NY,1,1850,1869,"43.0948230174, -79.0369434018",http://pic.nypl.org/address/4768
157116,1720,5,1818,NULL,NULL,NULL,NULL,NULL,26,1818,1818,"55.95, -3.183333",http://pic.nypl.org/address/157116
7159,1721,2,1852-1856,10 Park Place,NULL,NULL,New York,NY,1,1852,1856,"40.712786, -74.00812",http://pic.nypl.org/address/7159
9446,1721,2,1857,321 Broadway,NULL,NULL,New York,NY,1,1857,1857,"40.715884, -74.004887",http://pic.nypl.org/address/9446
111367,1722,5,ca. 1875,NULL,NULL,NULL,NULL,NULL,430,1875,1875,"0, 0",http://pic.nypl.org/address/111367
5210,1724,2,1862,949 Broadway,NULL,NULL,New York,NY,1,1862,1862,"40.741031, -73.989244",http://pic.nypl.org/address/5210
111368,1724,5,"August 15, 1808",NULL,NULL,NULL,Granville,OH,1,1808,1808,"40.0675, -82.512222",http://pic.nypl.org/address/111368
111369,1724,6,"April 12, 1888",NULL,NULL,NULL,Philadelphia,PA,1,1888,1888,"39.95, -75.166667",http://pic.nypl.org/address/111369
151071,1724,7,1843-1956,NULL,NULL,NULL,Philadelphia,PA,1,1843,1856,"39.95, -75.166667",http://pic.nypl.org/address/151071
151072,1724,2,1844,59 Royal Street,NULL,NULL,Mobile,AL,1,1844,1844,"30.693342, -88.041334",http://pic.nypl.org/address/151072
151073,1724,7,1844,NULL,NULL,NULL,New Orleans,LA,1,1844,1844,"29.9950024607, -90.03996688",http://pic.nypl.org/address/151073
151074,1724,7,1844,NULL,NULL,NULL,Saint Louis,MO,1,1844,1844,"38.6350177196, -90.2399805112",http://pic.nypl.org/address/151074
151075,1724,2,1849,Franklin and Broadway,NULL,NULL,New York,NY,1,1849,1879,"40.717561, -74.003577",http://pic.nypl.org/address/151075
151076,1724,7,1851,NULL,NULL,NULL,Washington,DC,1,1851,1851,"38.8995493765, -77.0094185808",http://pic.nypl.org/address/151076
222211,1724,2,1845,142 Chestnut Street,NULL,NULL,Philadelphia,PA,1,1845,1845,"39.948256, -75.143122",http://pic.nypl.org/address/222211
222213,1724,2,1845-1856,140 Chestnut Street,NULL,NULL,Philadelphia,PA,1,1845,1856,"39.948254, -75.143106",http://pic.nypl.org/address/222213
222214,1724,2,1851-1853,363 Broadway,NULL,NULL,New York,NY,1,1851,1853,"40.717421, -74.003572",http://pic.nypl.org/address/222214
111370,1726,5,15-May-23,NULL,NULL,NULL,New York,NY,1,1923,1923,"40.7127, -74.0059",http://pic.nypl.org/address/111370
111371,1726,6,1-Oct-04,NULL,NULL,NULL,San Antonio,TX,1,2004,2004,"29.416667, -98.5",http://pic.nypl.org/address/111371
4867,1727,7,1870s,NULL,NULL,NULL,Blois,Loir-et-Cher,9,1870,1879,"47.5939, 1.3281",http://pic.nypl.org/address/4867
111372,1727,5,"March 12, 1840",NULL,NULL,NULL,Gonneville-la-Mallet,Seine-Maritime,9,1840,1840,"49.6403, 0.2231",http://pic.nypl.org/address/111372
111373,1727,6,1905,NULL,NULL,NULL,Blois,NULL,9,1905,1905,"47.5939, 1.3281",http://pic.nypl.org/address/111373
111374,1728,5,1917,NULL,NULL,NULL,Salt Lake City,UT,1,1917,1917,"40.75, -111.883333",http://pic.nypl.org/address/111374
111375,1728,6,1998,NULL,NULL,NULL,NULL,NULL,430,1998,1998,"0, 0",http://pic.nypl.org/address/111375
9622,1731,2,1910-1911,115 East Jefferson Street,NULL,NULL,Los Angeles,CA,1,1910,1911,"34.018552, -118.272371",http://pic.nypl.org/address/9622
9623,1731,2,1912,631 South Spring Street,NULL,NULL,Los Angeles,CA,1,1912,1912,"34.045160, -118.251741",http://pic.nypl.org/address/9623
9624,1731,2,1909,122 West 3rd Street,Room 213,NULL,Los Angeles,CA,1,1909,1909,"34.049715, -118.246159",http://pic.nypl.org/address/9624
41082,1732,7,1850s-1880s,NULL,NULL,NULL,NULL,NULL,9,1850,1889,"46.565, 2.55",http://pic.nypl.org/address/41082
111376,1733,5,1851,NULL,NULL,NULL,NULL,NULL,430,1851,1851,"0, 0",http://pic.nypl.org/address/111376
111377,1733,6,1934,NULL,NULL,NULL,NULL,NULL,430,1934,1934,"0, 0",http://pic.nypl.org/address/111377
111378,1734,5,1949,NULL,NULL,NULL,Bronx,NY,1,1949,1949,"40.8373, -73.886",http://pic.nypl.org/address/111378
111379,1735,5,1907,NULL,NULL,NULL,Boston,MA,1,1907,1907,"42.358056, -71.063611",http://pic.nypl.org/address/111379
111380,1735,6,2004,NULL,NULL,NULL,Larchmont,NY,1,2004,2004,"40.92788, -73.7518",http://pic.nypl.org/address/111380
189767,1735,7,"March, 1935",NULL,NULL,NULL,Lebanon,TN,1,1935,1935,"36.208056, -86.326389",http://pic.nypl.org/address/189767
189818,1735,7,"July, 1935 - February, 1936",NULL,NULL,NULL,Washington,DC,1,1935,1936,"38.8995493765, -77.0094185808",http://pic.nypl.org/address/189818
189864,1735,7,"August, 1935 - November, 1935",NULL,NULL,NULL,Beltsville,MD,1,1935,1935,"39.03472, -76.90778",http://pic.nypl.org/address/189864
189905,1735,7,"August, 1935 - March, 1936",NULL,NULL,NULL,Greenbelt,MD,1,1935,1936,"39.00455, -76.87553",http://pic.nypl.org/address/189905
189937,1735,7,"August, 1935 - November, 1935",NULL,NULL,NULL,Prince George's County,MD,1,1935,1935,"38.7849211, -76.8720961",http://pic.nypl.org/address/189937
189969,1735,7,"October, 1935 - March, 1936",NULL,NULL,NULL,Berwyn,MD,1,1935,1936,"38.995, -76.92667",http://pic.nypl.org/address/189969
190000,1735,7,"November, 1935",NULL,NULL,NULL,Hightstown,NJ,1,1935,1935,"40.268457, -74.525804",http://pic.nypl.org/address/190000
190030,1735,7,"November, 1935",NULL,NULL,NULL,Monmouth County,NJ,1,1935,1935,"40.3, -74.16667",http://pic.nypl.org/address/190030
190060,1735,7,"November, 1935",NULL,NULL,NULL,Radburn,NJ,1,1935,1935,"40.9425, -74.11694",http://pic.nypl.org/address/190060
190090,1735,7,"December, 1935",NULL,NULL,NULL,Cincinnati,OH,1,1935,1935,"39.1, -84.516667",http://pic.nypl.org/address/190090
190119,1735,7,"December, 1935",NULL,NULL,NULL,Hamilton,OH,1,1935,1935,"39.395833, -84.565",http://pic.nypl.org/address/190119
190148,1735,7,"December, 1935",NULL,NULL,NULL,Hamilton County,OH,1,1935,1935,"39.18333, -84.53333",http://pic.nypl.org/address/190148
190175,1735,7,"December, 1935",NULL,NULL,NULL,Lockland,OH,1,1935,1935,"39.22917, -84.45778",http://pic.nypl.org/address/190175
190201,1735,7,"December, 1935",NULL,NULL,NULL,Mariemont,OH,1,1935,1935,"39.14506, -84.37438",http://pic.nypl.org/address/190201
190227,1735,7,"February, 1936",NULL,NULL,NULL,Bound Brook,NJ,1,1936,1936,"40.567749, -74.53725",http://pic.nypl.org/address/190227
190253,1735,7,"February, 1936",NULL,NULL,NULL,Franklin Township,NJ,1,1936,1936,"40.55, -74.91667",http://pic.nypl.org/address/190253
190277,1735,7,"February, 1936",NULL,NULL,NULL,Manville,NJ,1,1936,1936,"40.54083, -74.58806",http://pic.nypl.org/address/190277
190300,1735,7,"February, 1936",NULL,NULL,NULL,New Brunswick,NJ,1,1936,1936,"40.48622, -74.45182",http://pic.nypl.org/address/190300
190323,1735,7,"February, 1936",NULL,NULL,NULL,South River,NJ,1,1936,1936,"39.38611, -74.72556",http://pic.nypl.org/address/190323
190345,1735,7,"February, 1936",NULL,NULL,NULL,Mount Pleasant,PA,1,1936,1936,"40.149722, -79.5425",http://pic.nypl.org/address/190345
190365,1735,7,"March, 1936",NULL,NULL,NULL,Hickman County,KY,1,1936,1936,"36.66667, -88.98333",http://pic.nypl.org/address/190365
190384,1735,7,"March, 1936",NULL,NULL,NULL,Louisville,KY,1,1936,1936,"38.2250169058, -85.7487042661",http://pic.nypl.org/address/190384
190403,1735,7,"March, 1936 - May, 1936",NULL,NULL,NULL,Mississippi County,MO,1,1936,1936,"36.81667, -89.31667",http://pic.nypl.org/address/190403
190422,1735,7,"March, 1936",NULL,NULL,NULL,Crabtree Creek,NC,1,1936,1936,"35.765751, -78.540624",http://pic.nypl.org/address/190422
190441,1735,7,"March, 1936",NULL,NULL,NULL,Hoffman,NC,1,1936,1936,"35.03222, -79.54778",http://pic.nypl.org/address/190441
190460,1735,7,"March, 1936",NULL,NULL,NULL,Raleigh,NC,1,1936,1936,"35.8187813507, -78.6446934425",http://pic.nypl.org/address/190460
190478,1735,7,"March, 1936",NULL,NULL,NULL,Bruceton,TN,1,1936,1936,"36.03806, -88.24444",http://pic.nypl.org/address/190478
190496,1735,7,"March, 1936",NULL,NULL,NULL,Chattanooga,TN,1,1936,1936,"35.0699898468, -85.2500008562",http://pic.nypl.org/address/190496
190514,1735,7,"March, 1936",NULL,NULL,NULL,Crossville,TN,1,1936,1936,"35.94889, -85.02694",http://pic.nypl.org/address/190514
190532,1735,7,"March, 1936",NULL,NULL,NULL,Daddys Creek,TN,1,1936,1936,"35.91895, -84.920145",http://pic.nypl.org/address/190532
190549,1735,7,"March, 1936",NULL,NULL,NULL,Lebanon,TN,1,1936,1936,"36.208056, -86.326389",http://pic.nypl.org/address/190549
190566,1735,7,"March, 1936",NULL,NULL,NULL,Lexington,TN,1,1936,1936,"35.657222, -88.3925",http://pic.nypl.org/address/190566
190583,1735,7,"March, 1936",NULL,NULL,NULL,Memphis,TN,1,1936,1936,"35.117365, -89.971068",http://pic.nypl.org/address/190583
190600,1735,7,"March, 1936",NULL,NULL,NULL,Newport,TN,1,1936,1936,"35.963333, -83.196667",http://pic.nypl.org/address/190600
190617,1735,7,"March, 1936",NULL,NULL,NULL,Pikeville,TN,1,1936,1936,"35.60556, -85.18889",http://pic.nypl.org/address/190617
190634,1735,7,"April, 1936 - May, 1936",NULL,NULL,NULL,Milwaukee,WI,1,1936,1936,"43.0526550487, -87.9199670835",http://pic.nypl.org/address/190634
190651,1735,7,"May, 1936 - June, 1936",NULL,NULL,NULL,Crittenden County,AR,1,1936,1936,"35.23333, -90.28333",http://pic.nypl.org/address/190651
190668,1735,7,"May, 1936",NULL,NULL,NULL,Center County,IA,1,1936,1936,"40.7505572, -93.7357766",http://pic.nypl.org/address/190668
190684,1735,7,"May, 1936",NULL,NULL,NULL,Decatur County,IA,1,1936,1936,"40.75056, -93.78333",http://pic.nypl.org/address/190684
190699,1735,7,"May, 1936",NULL,NULL,NULL,Granger,IA,1,1936,1936,"41.76111, -93.82417",http://pic.nypl.org/address/190699
190713,1735,7,"May, 1936",NULL,NULL,NULL,Monroe County,IA,1,1936,1936,"41.028333, -92.87",http://pic.nypl.org/address/190713
190727,1735,7,"May, 1936",NULL,NULL,NULL,Ottumwa,IA,1,1936,1936,"41.0128829133, -92.4148090024",http://pic.nypl.org/address/190727
190741,1735,7,"May, 1936",NULL,NULL,NULL,Gibson City,IL,1,1936,1936,"40.46528, -88.37583",http://pic.nypl.org/address/190741
190755,1735,7,"May, 1936",NULL,NULL,NULL,Grafton,IL,1,1936,1936,"38.97, -90.43139",http://pic.nypl.org/address/190755
190768,1735,7,"May, 1936",NULL,NULL,NULL,Rising,IL,1,1936,1936,"40.15722, -88.33361",http://pic.nypl.org/address/190768
190781,1735,7,"May, 1936",NULL,NULL,NULL,Robbs,IL,1,1936,1936,"37.45889, -88.69972",http://pic.nypl.org/address/190781
190793,1735,7,"May, 1936",NULL,NULL,NULL,Sibley,IL,1,1936,1936,"40.58694, -88.38111",http://pic.nypl.org/address/190793
190805,1735,7,"May, 1936",NULL,NULL,NULL,Decatur,IN,1,1936,1936,"40.829444, -84.929167",http://pic.nypl.org/address/190805
190817,1735,7,"May, 1936",NULL,NULL,NULL,Huntington,IN,1,1936,1936,"40.881944, -85.495556",http://pic.nypl.org/address/190817
190829,1735,7,"May, 1936",NULL,NULL,NULL,Roanoke,IN,1,1936,1936,"40.9625, -85.37333",http://pic.nypl.org/address/190829
190841,1735,7,"May, 1936",NULL,NULL,NULL,Ashland,MO,1,1936,1936,"38.77444, -92.25694",http://pic.nypl.org/address/190841
190852,1735,7,"May, 1936",NULL,NULL,NULL,Callaway County,MO,1,1936,1936,"38.86667, -91.9",http://pic.nypl.org/address/190852
190863,1735,7,"May, 1936",NULL,NULL,NULL,Dent County,MO,1,1936,1936,"37.63333, -91.51667",http://pic.nypl.org/address/190863
190874,1735,7,"May, 1936",NULL,NULL,NULL,Lake of the Ozarks,MO,1,1936,1936,"38.1380003, -92.8103551",http://pic.nypl.org/address/190874
190885,1735,7,"May, 1936",NULL,NULL,NULL,Ozark Mountains,MO,1,1936,1936,"36.7227191, -92.7250917",http://pic.nypl.org/address/190885
190896,1735,7,"May, 1936",NULL,NULL,NULL,Poplar Bluff,MO,1,1936,1936,"36.760196756, -90.4026837583",http://pic.nypl.org/address/190896
190907,1735,7,"May, 1936",NULL,NULL,NULL,Salem,MO,1,1936,1936,"37.640051985464, -91.5369648838635",http://pic.nypl.org/address/190907
190918,1735,7,"May, 1936",NULL,NULL,NULL,Stone Hill,MO,1,1936,1936,"37.60167, -91.34194",http://pic.nypl.org/address/190918
190929,1735,7,"May, 1936",NULL,NULL,NULL,Troy,MO,1,1936,1936,"38.9716110148048, -90.9720477847107",http://pic.nypl.org/address/190929
190940,1735,7,"June, 1936",NULL,NULL,NULL,Bradford,AL,1,1936,1936,"33.75194, -86.70389",http://pic.nypl.org/address/190940
190951,1735,7,"June, 1936",NULL,NULL,NULL,Greensboro,AL,1,1936,1936,"32.70234, -87.596216",http://pic.nypl.org/address/190951
190962,1735,7,"June, 1936",NULL,NULL,NULL,Havana,AL,1,1936,1936,"32.895, -87.62028",http://pic.nypl.org/address/190962
190973,1735,7,"June, 1936",NULL,NULL,NULL,Montgomery,AL,1,1936,1936,"32.3616021922, -86.2791886818",http://pic.nypl.org/address/190973
190984,1735,7,"June, 1936",NULL,NULL,NULL,Palmerdale,AL,1,1936,1936,"33.73861, -86.64611",http://pic.nypl.org/address/190984
190994,1735,7,"June, 1936",NULL,NULL,NULL,Batesville,AR,1,1936,1936,"35.773611, -91.641389",http://pic.nypl.org/address/190994
191004,1735,7,"June, 1936",NULL,NULL,NULL,Lake Dick,AR,1,1936,1936,"34.25417, -91.83972",http://pic.nypl.org/address/191004
191014,1735,7,"June, 1936",NULL,NULL,NULL,Little Rock,AR,1,1936,1936,"34.7360825796, -92.3310931821",http://pic.nypl.org/address/191014
191024,1735,7,"June, 1936",NULL,NULL,NULL,Marianna,AR,1,1936,1936,"34.773889, -90.765",http://pic.nypl.org/address/191024
191034,1735,7,"June, 1936",NULL,NULL,NULL,Marked Tree,AR,1,1936,1936,"35.53278, -90.42056",http://pic.nypl.org/address/191034
191044,1735,7,"June, 1936",NULL,NULL,NULL,Oil Trough,AR,1,1936,1936,"35.63083, -91.46028",http://pic.nypl.org/address/191044
191054,1735,7,"June, 1936",NULL,NULL,NULL,Parkdale,AR,1,1936,1936,"33.121667, -91.5475",http://pic.nypl.org/address/191054
191064,1735,7,"June, 1936",NULL,NULL,NULL,West Memphis,AR,1,1936,1936,"35.1532246057016, -90.1987671708749",http://pic.nypl.org/address/191064
191074,1735,7,"June, 1936",NULL,NULL,NULL,Welaka,FL,1,1936,1936,"29.47889, -81.67167",http://pic.nypl.org/address/191074
191084,1735,7,"June, 1936 - July, 1936",NULL,NULL,NULL,Cornelia,GA,1,1936,1936,"34.513611, -83.530833",http://pic.nypl.org/address/191084
191094,1735,7,"June, 1936 - July, 1936",NULL,NULL,NULL,Eatonton,GA,1,1936,1936,"33.3268, -83.3885",http://pic.nypl.org/address/191094
191104,1735,7,"June, 1936",NULL,NULL,NULL,Gainesville,GA,1,1936,1936,"34.304444, -83.833889",http://pic.nypl.org/address/191104
191114,1735,7,"June, 1936",NULL,NULL,NULL,Irwinville,GA,1,1936,1936,"31.64806, -83.38278",http://pic.nypl.org/address/191114
191124,1735,7,"June, 1936",NULL,NULL,NULL,Jefferson Davis Memorial State Park,GA,1,1936,1936,"27.8130538, -80.425241",http://pic.nypl.org/address/191124
191133,1735,7,"June, 1936",NULL,NULL,NULL,Marietta,GA,1,1936,1936,"33.9556134227, -84.54324813",http://pic.nypl.org/address/191133
191142,1735,7,"June, 1936",NULL,NULL,NULL,Savannah,GA,1,1936,1936,"32.016667, -81.116667",http://pic.nypl.org/address/191142
191150,1735,7,"June, 1936",NULL,NULL,NULL,Stockton,GA,1,1936,1936,"30.93917, -82.99972",http://pic.nypl.org/address/191150
191158,1735,7,"June, 1936",NULL,NULL,NULL,Valdosta,GA,1,1936,1936,"30.8328582957, -83.2785966407",http://pic.nypl.org/address/191158
191166,1735,7,"June, 1936",NULL,NULL,NULL,Waycross,GA,1,1936,1936,"31.21333, -82.35417",http://pic.nypl.org/address/191166
191174,1735,7,"June, 1936",NULL,NULL,NULL,Hammond,LA,1,1936,1936,"30.50417, -90.46111",http://pic.nypl.org/address/191174
191182,1735,7,"June, 1936",NULL,NULL,NULL,New Orleans,LA,1,1936,1936,"29.95, -90.066667",http://pic.nypl.org/address/191182
191190,1735,7,"June, 1936",NULL,NULL,NULL,Paradise,LA,1,1936,1936,"31.38389, -92.40694",http://pic.nypl.org/address/191190
191198,1735,7,"June, 1936",NULL,NULL,NULL,Saint Charles Parish,LA,1,1936,1936,"29.93333, -90.4",http://pic.nypl.org/address/191198
191206,1735,7,"June, 1936",NULL,NULL,NULL,Clarksdale,MS,1,1936,1936,"34.2, -90.57083",http://pic.nypl.org/address/191206
191214,1735,7,"June, 1936",NULL,NULL,NULL,Lula,MS,1,1936,1936,"34.45306, -90.47861",http://pic.nypl.org/address/191214
191222,1735,7,"June, 1936",NULL,NULL,NULL,Sunflower,MS,1,1936,1936,"34.66389, -88.55139",http://pic.nypl.org/address/191222
191230,1735,7,"June, 1936",NULL,NULL,NULL,Terry,MS,1,1936,1936,"32.09611, -90.29417",http://pic.nypl.org/address/191230
191238,1735,7,"June, 1936",NULL,NULL,NULL,Anderson,SC,1,1936,1936,"34.50374534, -82.6502629005",http://pic.nypl.org/address/191238
191246,1735,7,"June, 1936",NULL,NULL,NULL,Lobeco,SC,1,1936,1936,"32.5525, -80.74361",http://pic.nypl.org/address/191246
191254,1735,7,"July, 1936 - September, 1936",NULL,NULL,NULL,Greenbelt,MD,1,1936,1936,"39.00455, -76.87553",http://pic.nypl.org/address/191254
191262,1735,7,"July, 1936",NULL,NULL,NULL,Penderlea Homesteads,NC,1,1936,1936,"34.62639, -77.98389",http://pic.nypl.org/address/191262
